Loc;Genera_Prefix;Lineage_Name;Lineage;parasiteGenus;order;family;genus;species;Host_Status;Host_Age;Host_Environment;continent;country;region;site;Lat1;Lat2;Lat3;Lon1;Lon2;Lon3;length;IDSeq;IDLoc;Latitude;Longitude
-15.75_-55.6333333333333;P_;LANPIL03;P_LANPIL03;Plasmodium;Anseriformes;Anatidae;Amazonetta;Amazonetta_brasiliensis;Resident;Adult;Wild;South_America;Brazil;_;Fazenda_Retiro_Novo,_Poconé;-16;15;0;-56;22;0;Full;Parasite_145;224;-15,75;-55,6333333333333
-15.75_-55.6333333333333;H_;EUMIN01;H_EUMIN01;Haemoproteus;Trochiliformes;Trochilidae;Eupetomena;Eupetomena_macroura;Resident;Adult;Wild;South_America;Brazil;_;Fazenda_Retiro_Novo,_Poconé;-16;15;0;-56;22;0;Full;Parasite_545;224;-15,75;-55,6333333333333
-15.75_-55.6333333333333;P_;ICTCAY03;P_ICTCAY03;Plasmodium;Passeriformes;Icteridae;Icterus;Icterus_cayanensis;Resident;Adult;Wild;South_America;Brazil;_;Fazenda_Retiro_Novo,_Poconé;-16;15;0;-56;22;0;Full;Parasite_744;224;-15,75;-55,6333333333333
-15.75_-55.6333333333333;H_;COLTAL03;H_COLTAL03;Haemoproteus;Columbiformes;Columbidae;Columbina;Columbina_talpacoti;Resident;Adult;Wild;South_America;Brazil;_;Fazenda_Retiro_Novo,_Poconé;-16;15;0;-56;22;0;Full;Parasite_362;224;-15,75;-55,6333333333333
-15.75_-55.6333333333333;P_;MYCAME02;P_MYCAME02;Plasmodium;Ciconiiformes;Ardeidae;Ardea;Ardea_cocoi;Resident;Adult;Wild;South_America;Brazil;_;Fazenda_Retiro_Novo,_Poconé;-16;15;0;-56;22;0;Full;Parasite_893;224;-15,75;-55,6333333333333
-15.75_-55.6333333333333;P_;MYCAME02;P_MYCAME02;Plasmodium;Ciconiiformes;Ardeidae;Ardea;Ardea_alba;Resident;Adult;Wild;South_America;Brazil;_;Fazenda_Retiro_Novo,_Poconé;-16;15;0;-56;22;0;Full;Parasite_893;224;-15,75;-55,6333333333333
-15.75_-55.6333333333333;H_;MYCAME08;H_MYCAME08;Haemoproteus;Ciconiiformes;Ciconiidae;Mycteria;Mycteria_americana;Resident;Adult;Wild;South_America;Brazil;_;Fazenda_Retiro_Novo,_Poconé;-16;15;0;-56;22;0;Full;Parasite_898;224;-15,75;-55,6333333333333
-15.75_-55.6333333333333;P_;ICTCAY04;P_ICTCAY04;Plasmodium;Passeriformes;Icteridae;Icterus;Icterus_cayanensis;Resident;Adult;Wild;South_America;Brazil;_;Fazenda_Retiro_Novo,_Poconé;-16;15;0;-56;22;0;Full;Parasite_745;224;-15,75;-55,6333333333333
-15.75_-55.6333333333333;H_;CHLAME01;H_CHLAME01;Haemoproteus;Coraciiformes;Cerylidae;Chloroceryle;Chloroceryle_americana;Resident;Adult;Wild;South_America;Brazil;_;Fazenda_Retiro_Novo,_Poconé;-16;15;0;-56;22;0;Full;Parasite_312;224;-15,75;-55,6333333333333
-15.9_-56.3;P_;PADOM17;P_PADOM17;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;South_America;Brazil;_;Caceres;-16;6;0;-57;42;0;Full;Parasite_1006;245;-15,9;-56,3
-15.9_-56.3;P_;DENPET03;P_DENPET03;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;South_America;Brazil;_;Caceres;-16;6;0;-57;42;0;Full;Parasite_489;245;-15,9;-56,3
-15.9_-56.3;P_;PADOM09;P_PADOM09;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;South_America;Brazil;_;Caceres;-16;6;0;-57;42;0;Full;Parasite_1002;245;-15,9;-56,3
-16.0833333333333_-68.4;H_;ZOCAP19;H_ZOCAP19;Haemoproteus;Passeriformes;Fringillidae;Zonotrichia;Zonotrichia_capensis;Resident;Unknown;Wild;South_America;Chile;_;Socoroma;-18;15;6000;-69;36;0;Full;Parasite_1581;700;-16,0833333333333;-68,4
-16.0833333333333_-68.4;H_;ZOCAP08;H_ZOCAP08;Haemoproteus;Passeriformes;Fringillidae;Zonotrichia;Zonotrichia_capensis;Resident;Unknown;Wild;South_America;Chile;_;Socoroma;-18;15;6000;-69;36;0;Full;Parasite_1573;700;-16,0833333333333;-68,4
-16.0833333333333_-68.4;H_;ZOCAP21;H_ZOCAP21;Haemoproteus;Passeriformes;Fringillidae;Zonotrichia;Zonotrichia_capensis;Resident;Unknown;Wild;South_America;Chile;_;Socoroma;-18;15;6000;-69;36;0;Full;Parasite_1583;700;-16,0833333333333;-68,4
-16.0833333333333_-68.4;H_;ZOCAP17;H_ZOCAP17;Haemoproteus;Passeriformes;Fringillidae;Zonotrichia;Zonotrichia_capensis;Resident;Unknown;Wild;South_America;Chile;_;Socoroma;-18;15;6000;-69;36;0;Full;Parasite_1579;700;-16,0833333333333;-68,4
-16.1277777777778_-67.3777777777778;P_;TUMIG03;P_TUMIG03;Plasmodium;Passeriformes;Certhiidae;Troglodytes;Troglodytes_aedon;_;_;Wild;South_America;Peru;Tacna;Anco_Cahua;-17;19;2000;-70;14;8600;Full;Parasite_1436;464;-16,1277777777778;-67,3777777777778
-16.1277777777778_-67.3777777777778;P_;CATUST05;P_CATUST05;Plasmodium;Passeriformes;Certhiidae;Troglodytes;Troglodytes_aedon;_;_;Wild;South_America;Peru;Tacna;Anco_Cahua;-17;19;2000;-70;14;8600;Full;Parasite_282;464;-16,1277777777778;-67,3777777777778
-16.1277777777778_-67.3777777777778;P_;CATUST05;P_CATUST05;Plasmodium;Passeriformes;Certhiidae;Troglodytes;Troglodytes_aedon;_;_;Wild;South_America;Peru;Tacna;Anco_Cahua;-17;19;2000;-70;14;8600;Full;Parasite_282;464;-16,1277777777778;-67,3777777777778
-16.1277777777778_-67.3777777777778;P_;CATUST05;P_CATUST05;Plasmodium;Passeriformes;Certhiidae;Troglodytes;Troglodytes_aedon;_;_;Wild;South_America;Peru;Tacna;Anco_Cahua;-17;19;2000;-70;14;8600;Full;Parasite_282;464;-16,1277777777778;-67,3777777777778
-16.4277777777778_49.2222222222222;P_;WW3;P_WW3;Plasmodium;Passeriformes;Ploceidae;Foudia;Foudia_omissa;Resident;Unknown;Wild;Africa;Madagascar;_;Mahatsara;-18;51;2600;48;25;2900;Full;Parasite_1529;84;-16,4277777777778;49,2222222222222
-16.4277777777778_49.2222222222222;H_;FOUMAD02;H_FOUMAD02;Haemoproteus;Passeriformes;Ploceidae;Foudia;Foudia_omissa;Resident;Unknown;Wild;Africa;Madagascar;_;Mahatsara;-18;51;2600;48;25;2900;Full;Parasite_592;84;-16,4277777777778;49,2222222222222
-16.4277777777778_49.2222222222222;H_;CELEC01;H_CELEC01;Haemoproteus;Coraciiformes;Alcedinidae;Corythornis;Corythornis_madagascariensis;Resident;Unknown;Wild;Africa;Madagascar;_;Mahatsara;-18;51;2600;48;25;2900;Full;Parasite_298;84;-16,4277777777778;49,2222222222222
-16.4277777777778_49.2222222222222;P_;GRW09;P_GRW09;Plasmodium;Passeriformes;Ploceidae;Foudia;Foudia_omissa;Resident;Unknown;Wild;Africa;Madagascar;_;Mahatsara;-18;51;2600;48;25;2900;Full;Parasite_648;84;-16,4277777777778;49,2222222222222
-16.4277777777778_49.2222222222222;P_;COPALB01;P_COPALB01;Plasmodium;Passeriformes;Nectariniidae;Cinnyris;Cinnyris_souimanga;Resident;Unknown;Wild;Africa;Madagascar;_;Mahatsara;-18;51;2600;48;25;2900;Full;Parasite_382;84;-16,4277777777778;49,2222222222222
-16.4277777777778_49.2222222222222;H_;NENOT04;H_NENOT04;Haemoproteus;Passeriformes;Nectariniidae;Cinnyris;Cinnyris_souimanga;Resident;Unknown;Wild;Africa;Madagascar;_;Mahatsara;-18;51;2600;48;25;2900;Full;Parasite_941;84;-16,4277777777778;49,2222222222222
-16.4277777777778_49.2222222222222;P_;COPALB01;P_COPALB01;Plasmodium;Passeriformes;Muscicapidae;Copsychus;Copsychus_albospecularis;Resident;Unknown;Wild;Africa;Madagascar;_;Mahatsara;-18;51;2600;48;25;2900;Full;Parasite_382;84;-16,4277777777778;49,2222222222222
-16.4833333333333_126.1;P_;FANTAIL01;P_FANTAIL01;Plasmodium;Passeriformes;Maluridae;Malurus;Malurus_coronatus;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_567;57;-16,4833333333333;126,1
-16.4833333333333_126.1;P_;MALCOR03;P_MALCOR03;Plasmodium;Passeriformes;Maluridae;Malurus;Malurus_melanocephalus;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_825;57;-16,4833333333333;126,1
-16.4833333333333_126.1;P_;LICUNI01;P_LICUNI01;Plasmodium;Passeriformes;Meliphagidae;Stomiopera;Stomiopera_unicolor;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_796;57;-16,4833333333333;126,1
-16.4833333333333_126.1;P_;MALCOR02;P_MALCOR02;Plasmodium;Passeriformes;Maluridae;Malurus;Malurus_coronatus;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_824;57;-16,4833333333333;126,1
-16.4833333333333_126.1;P_;LICVER08;P_LICVER08;Plasmodium;Passeriformes;Meliphagidae;Stomiopera;Stomiopera_unicolor;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_797;57;-16,4833333333333;126,1
-16.4833333333333_126.1;P_;FANTAIL01;P_FANTAIL01;Plasmodium;Passeriformes;Maluridae;Malurus;Malurus_melanocephalus;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_567;57;-16,4833333333333;126,1
-16.4833333333333_126.1;H_;POECER02;H_POECER02;Haemoproteus;Passeriformes;Petroicidae;Poecilodryas;Poecilodryas_cerviniventris;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_1130;57;-16,4833333333333;126,1
-16.4833333333333_126.1;H_;CLIPIC02;H_CLIPIC02;Haemoproteus;Passeriformes;Maluridae;Malurus;Malurus_coronatus;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_335;57;-16,4833333333333;126,1
-16.4833333333333_126.1;H_;CLIPIC02;H_CLIPIC02;Haemoproteus;Passeriformes;Maluridae;Malurus;Malurus_melanocephalus;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_335;57;-16,4833333333333;126,1
-16.4833333333333_126.1;P_;MALMEL01;P_MALMEL01;Plasmodium;Passeriformes;Maluridae;Malurus;Malurus_melanocephalus;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_827;57;-16,4833333333333;126,1
-16.4833333333333_126.1;H_;POECER03;H_POECER03;Haemoproteus;Passeriformes;Petroicidae;Poecilodryas;Poecilodryas_cerviniventris;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_1131;57;-16,4833333333333;126,1
-16.4833333333333_126.1;P_;MALCOR03;P_MALCOR03;Plasmodium;Passeriformes;Maluridae;Malurus;Malurus_coronatus;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_825;57;-16,4833333333333;126,1
-16.4833333333333_126.1;H_;POECER04;H_POECER04;Haemoproteus;Passeriformes;Petroicidae;Poecilodryas;Poecilodryas_cerviniventris;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_1132;57;-16,4833333333333;126,1
-16.4833333333333_126.1;H_;PARPUN01;H_PARPUN01;Haemoproteus;Passeriformes;Maluridae;Malurus;Malurus_melanocephalus;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_1043;57;-16,4833333333333;126,1
-16.4833333333333_126.1;P_;MALMEL01;P_MALMEL01;Plasmodium;Passeriformes;Meliphagidae;Stomiopera;Stomiopera_unicolor;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_827;57;-16,4833333333333;126,1
-16.4833333333333_126.1;H_;MALMEL02;H_MALMEL02;Haemoproteus;Passeriformes;Maluridae;Malurus;Malurus_melanocephalus;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_828;57;-16,4833333333333;126,1
-16.4833333333333_126.1;H_;POECER01;H_POECER01;Haemoproteus;Passeriformes;Petroicidae;Poecilodryas;Poecilodryas_cerviniventris;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_1129;57;-16,4833333333333;126,1
-16.4833333333333_126.1;P_;MALCOR01;P_MALCOR01;Plasmodium;Passeriformes;Maluridae;Malurus;Malurus_coronatus;Resident;Adult;Wild;Oceania;Australia;Western_Australia;Australian_Wildlife_Conservancy’s_Mornington_Wildlife_Sanctuary;-17;31;0;126;6;0;Full;Parasite_823;57;-16,4833333333333;126,1
-16.5333333333333_-38.0833333333333;P_;TRMEL02;P_TRMEL02;Plasmodium;Passeriformes;Fringillidae;Zonotrichia;Zonotrichia_capensis;Resident;Unknown;Wild;South_America;Brazil;_;Aracruz;-19;48;6000;-40;15;6000;Full;Parasite_1401;342;-16,5333333333333;-38,0833333333333
-16.6166666666667_-42.1166666666667;P_;TUAMA01;P_TUAMA01;Plasmodium;Passeriformes;Turdidae;Turdus;Turdus_amaurochalinus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1425;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;PYLEU01;P_PYLEU01;Plasmodium;Passeriformes;Formicariidae;Pyriglena;Pyriglena_leucoptera;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1165;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;TUAMA01;P_TUAMA01;Plasmodium;Passeriformes;Turdidae;Turdus;Turdus_albicollis;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1425;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;FOMEL01;P_FOMEL01;Plasmodium;Passeriformes;Thamnophilidae;Formicivora;Formicivora_melanogaster;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_574;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;DENPET03;P_DENPET03;Plasmodium;Passeriformes;Thamnophilidae;Formicivora;Formicivora_melanogaster;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_489;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;FOSER01;P_FOSER01;Plasmodium;Passeriformes;Thamnophilidae;Formicivora;Formicivora_melanogaster;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_591;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;VOLJAC02;P_VOLJAC02;Plasmodium;Passeriformes;Parulidae;Basileuterus;Basileuterus_culicivorus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1505;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;PADOM09;P_PADOM09;Plasmodium;Passeriformes;Tyrannidae;Lathrotriccus;Lathrotriccus_euleri;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1002;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;GALLUS01;P_GALLUS01;Plasmodium;Passeriformes;Tyrannidae;Myiobius;Myiobius_barbatus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_609;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;THAMB08;P_THAMB08;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus;Thamnophilus_ambiguus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1377;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;PADOM11;P_PADOM11;Plasmodium;Passeriformes;Certhiidae;Polioptila;Polioptila_plumbea;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1003;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;TULEU01;P_TULEU01;Plasmodium;Passeriformes;Turdidae;Turdus;Turdus_leucomelas;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1428;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;THAMB04;P_THAMB04;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus;Thamnophilus_ambiguus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1374;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;COPIL01;P_COPIL01;Plasmodium;Passeriformes;Fringillidae;Coryphospingus;Coryphospingus_pileatus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_386;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;THAMB08;P_THAMB08;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus;Thamnophilus_ambiguus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1377;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;THAMB06;P_THAMB06;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus;Thamnophilus_ambiguus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1376;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;PADOM09;P_PADOM09;Plasmodium;Passeriformes;Parulidae;Basileuterus;Basileuterus_culicivorus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1002;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;THSAY01;P_THSAY01;Plasmodium;Passeriformes;Fringillidae;Thlypopsis;Thlypopsis_sordida;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1394;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;GALLUS01;P_GALLUS01;Plasmodium;Passeriformes;Tyrannidae;Myiarchus;Myiarchus_swainsoni;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_609;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;H_;COSQU01;H_COSQU01;Haemoproteus;Columbiformes;Columbidae;Claravis;Claravis_pretiosa;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_411;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;VOLJAC02;P_VOLJAC02;Plasmodium;Passeriformes;Parulidae;Basileuterus;Basileuterus_flaveolus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1505;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;TUMIG03;P_TUMIG03;Plasmodium;Passeriformes;Turdidae;Turdus;Turdus_amaurochalinus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1436;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;EUCHL01;P_EUCHL01;Plasmodium;Passeriformes;Fringillidae;Euphonia;Euphonia_chlorotica;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_544;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;THSAY01;P_THSAY01;Plasmodium;Passeriformes;Fringillidae;Thraupis;Thraupis_sayaca;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1394;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;THAMB05;P_THAMB05;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus;Thamnophilus_ambiguus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1375;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;THCAE01;P_THCAE01;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus;Thamnophilus_ambiguus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1393;275;-16,6166666666667;-42,1166666666667
-16.6166666666667_-42.1166666666667;P_;THCAE01;P_THCAE01;Plasmodium;Passeriformes;Thamnophilidae;Sakesphorus;Sakesphorus_cristatus;_;_;Wild;South_America;Brazil;_;Bocaiuva;-17;23;0;-43;53;0;Full;Parasite_1393;275;-16,6166666666667;-42,1166666666667
-16.7055555555556_-68.45;H_;ZOCAP08;H_ZOCAP08;Haemoproteus;Passeriformes;Fringillidae;Zonotrichia;Zonotrichia_capensis;Resident;Unknown;Wild;South_America;Chile;_;Putre;-18;11;4000;-69;33;0;Full;Parasite_1573;720;-16,7055555555556;-68,45
-16.9833333333333_-44.1;P_;DENPET03;P_DENPET03;Plasmodium;Passeriformes;Parulidae;Basileuterus;Basileuterus_flaveolus;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_489;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;H_;MYMAC01;H_MYMAC01;Haemoproteus;Passeriformes;Tyrannidae;Myiodynastes;Myiodynastes_maculatus;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_902;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;P_;GRW06;P_GRW06;Plasmodium;Passeriformes;Parulidae;Basileuterus;Basileuterus_hypoleucus;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_645;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;H_;COSQU01;H_COSQU01;Haemoproteus;Columbiformes;Columbidae;Claravis;Claravis_pretiosa;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_411;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;P_;CAOBS01;P_CAOBS01;Plasmodium;Passeriformes;Icteridae;Gnorimopsar;Gnorimopsar_chopi;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_270;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;P_;DENPET03;P_DENPET03;Plasmodium;Passeriformes;Fringillidae;Coereba;Coereba_flaveola;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_489;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;P_;HYREC01;P_HYREC01;Plasmodium;Passeriformes;Furnariidae;Hylocryptus;Hylocryptus_rectirostris;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_741;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;H_;EUMIN01;H_EUMIN01;Haemoproteus;Passeriformes;Tyrannidae;Tolmomyias;Tolmomyias_sulphurescens;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_545;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;P_;BAHYP01;P_BAHYP01;Plasmodium;Passeriformes;Parulidae;Basileuterus;Basileuterus_hypoleucus;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_230;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;P_;BAHYP01;P_BAHYP01;Plasmodium;Passeriformes;Parulidae;Basileuterus;Basileuterus_flaveolus;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_230;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;P_;ANGAL01;P_ANGAL01;Plasmodium;Passeriformes;Tyrannidae;Antilophia;Antilophia_galeata;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_156;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;P_;TULEU01;P_TULEU01;Plasmodium;Passeriformes;Turdidae;Turdus;Turdus_leucomelas;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_1428;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;P_;PADOM09;P_PADOM09;Plasmodium;Passeriformes;Tyrannidae;Cnemotriccus;Cnemotriccus_fuscatus;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_1002;92;-16,9833333333333;-44,1
-16.9833333333333_-44.1;P_;GALLUS01;P_GALLUS01;Plasmodium;Passeriformes;Tyrannidae;Myiarchus;Myiarchus_ferox;_;_;Wild;South_America;Brazil;_;Brasilandia_de_Minas;-17;1;0;-45;54;0;Full;Parasite_609;92;-16,9833333333333;-44,1
